,0.5km지하철,1.0km지하철,1.5km지하철
157972,0,1,2
157973,4,4,5
157974,1,3,3
157975,4,4,5
157976,0,2,3
157977,1,2,2
157978,4,4,5
157979,0,4,5
157980,0,2,2
157981,1,2,4
157982,0,2,4
157983,0,3,3
157984,0,2,3
157985,1,3,5
157986,1,2,3
157987,2,4,4
157988,1,4,5
157989,2,3,5
157990,3,4,4
157991,2,3,7
157992,0,3,4
157993,1,2,4
157994,1,4,4
157995,0,4,7
157996,2,4,7
157997,1,2,2
157998,1,2,3
157999,1,4,5
158000,1,2,2
158001,0,0,1
158002,0,2,2
158003,3,3,4
158004,1,3,3
158005,1,4,5
158006,1,1,3
158007,0,0,1
158008,2,5,5
158009,0,3,8
158010,0,3,8
158011,0,1,2
158012,0,3,8
158013,4,4,4
158014,1,5,5
158015,0,3,8
158016,0,3,8
158017,0,3,8
158018,0,3,8
158019,1,2,4
158020,1,4,4
158021,1,4,4
158022,1,4,4
158023,4,4,5
158024,1,2,5
158025,1,2,4
158026,1,2,4
158027,0,2,4
158028,0,2,3
158029,0,1,2
158030,0,2,5
158031,0,0,1
158032,0,0,2
158033,1,1,4
158034,2,4,5
158035,1,3,3
158036,0,1,1
158037,0,1,1
158038,4,4,4
158039,2,2,4
158040,0,0,0
158041,0,2,3
158042,0,1,2
158043,1,2,2
158044,2,3,5
158045,3,4,4
158046,1,4,4
158047,1,2,4
158048,4,4,5
158049,1,1,3
158050,1,3,5
158051,0,1,2
158052,1,4,5
158053,1,1,3
158054,1,2,4
158055,1,2,4
158056,1,2,4
158057,1,2,4
158058,0,1,3
158059,1,4,4
158060,1,3,6
158061,1,3,5
158062,2,2,3
158063,2,2,3
158064,3,3,3
158065,2,2,4
158066,2,3,3
158067,2,2,3
158068,2,2,3
158069,2,3,4
158070,1,1,4
158071,2,2,4
158072,1,2,3
158073,2,4,4
158074,0,2,3
158075,1,3,5
158076,1,3,5
158077,2,2,4
158078,1,4,4
158079,1,3,5
158080,0,2,2
158081,0,0,2
158082,0,4,4
158083,1,1,3
158084,0,2,2
158085,0,2,3
158086,0,2,2
158087,4,4,5
158088,1,2,2
158089,0,2,2
158090,1,2,4
158091,1,3,3
158092,1,2,2
158093,1,1,3
158094,3,3,4
158095,4,4,5
158096,2,2,6
158097,1,2,4
158098,0,1,2
158099,3,4,4
158100,2,4,4
158101,4,4,5
158102,1,3,5
158103,1,4,4
158104,4,4,5
158105,4,4,4
158106,1,4,4
158107,4,4,4
158108,4,4,5
158109,1,1,3
158110,2,3,7
158111,0,3,5
158112,0,1,2
158113,1,2,4
158114,2,3,5
158115,1,1,1
158116,1,2,8
158117,1,5,5
158118,1,2,8
158119,1,2,4
158120,0,1,2
158121,3,4,5
158122,0,1,1
158123,0,2,2
158124,1,2,4
158125,2,3,5
158126,0,3,8
158127,4,4,5
158128,2,4,4
158129,0,3,3
158130,0,1,2
158131,0,2,2
158132,0,3,3
158133,1,4,5
158134,2,3,5
158135,1,2,4
158136,1,2,2
158137,1,2,2
158138,0,2,2
158139,0,2,2
158140,4,4,5
158141,0,2,3
158142,0,3,3
158143,0,2,2
158144,2,5,7
158145,1,1,3
158146,1,4,4
158147,1,4,4
158148,0,1,2
158149,0,2,2
158150,0,1,2
158151,1,2,4
158152,0,2,4
158153,2,2,6
158154,2,5,5
158155,2,2,6
158156,0,2,3
158157,1,2,4
158158,2,2,6
158159,1,2,4
158160,1,2,3
158161,1,4,4
158162,1,4,4
158163,1,2,4
158164,1,3,5
158165,1,4,5
158166,1,2,4
158167,4,4,5
158168,0,2,4
158169,0,0,1
158170,4,4,5
158171,0,2,3
158172,0,3,4
158173,0,3,4
158174,1,1,3
158175,1,2,3
158176,1,2,4
158177,0,2,4
158178,1,3,3
158179,1,2,3
158180,1,4,4
158181,1,2,2
158182,1,3,5
158183,1,2,2
158184,4,4,5
158185,1,4,4
158186,2,3,5
158187,2,2,4
158188,3,4,5
158189,2,4,4
158190,1,2,4
158191,1,1,3
158192,1,4,4
158193,1,2,5
158194,1,4,5
158195,0,0,2
158196,2,3,5
158197,1,1,3
158198,0,2,3
158199,0,2,5
158200,1,2,5
158201,0,1,3
158202,0,3,8
158203,0,0,2
158204,0,0,2
158205,0,2,3
158206,0,1,2
158207,4,4,5
158208,0,2,3
158209,1,1,3
158210,1,2,8
158211,4,4,5
158212,0,0,0
158213,0,0,1
158214,4,4,5
158215,1,4,4
158216,1,4,4
158217,2,3,3
158218,0,4,4
158219,1,1,3
158220,1,5,5
158221,1,1,3
158222,0,1,1
158223,0,3,8
158224,0,1,1
158225,0,1,2
158226,4,4,5
158227,4,4,5
158228,0,0,1
158229,4,4,5
158230,1,2,2
158231,1,1,3
158232,2,3,3
158233,0,4,4
158234,4,4,5
158235,4,4,5
158236,0,2,3
158237,0,2,3
158238,0,1,1
158239,0,2,3
158240,1,3,8
158241,0,4,7
158242,2,3,5
158243,3,4,4
158244,2,2,2
158245,1,4,4
158246,0,3,4
158247,0,1,2
158248,0,3,8
158249,2,3,8
158250,4,4,5
158251,0,4,5
158252,4,4,5
158253,2,3,5
158254,2,3,4
158255,0,2,2
158256,0,4,5
158257,1,4,4
158258,1,3,5
158259,2,3,5
158260,1,2,2
158261,2,2,2
158262,2,2,4
158263,3,3,3
158264,0,3,3
158265,0,3,3
158266,4,4,5
158267,0,1,2
158268,1,3,6
158269,4,4,5
158270,4,4,5
158271,0,3,4
158272,0,3,4
158273,1,2,4
158274,0,0,0
158275,0,1,2
158276,1,2,2
158277,1,5,5
158278,1,2,4
158279,1,4,4
158280,0,1,1
158281,1,5,5
158282,1,2,2
158283,2,2,2
158284,2,3,5
158285,2,2,2
158286,1,2,4
158287,1,1,4
158288,2,3,5
158289,2,3,3
158290,2,5,5
158291,1,4,4
158292,2,3,5
158293,0,4,5
158294,1,1,3
158295,1,1,3
158296,1,3,5
158297,1,1,3
158298,1,1,4
158299,1,3,3
158300,1,5,5
158301,2,2,6
158302,1,4,5
158303,2,3,5
158304,0,1,2
158305,1,4,4
158306,0,5,7
158307,2,2,2
158308,2,2,3
158309,0,1,2
158310,0,1,1
158311,0,1,2
158312,0,1,2
158313,0,5,5
158314,2,5,7
158315,0,1,2
158316,1,2,4
158317,0,1,2
158318,0,1,1
158319,1,2,4
158320,2,4,4
158321,1,1,3
158322,2,4,4
158323,1,4,4
158324,1,1,3
158325,4,4,5
158326,3,4,4
158327,0,1,2
158328,4,4,4
158329,1,4,5
158330,0,2,2
158331,3,3,4
158332,1,2,3
158333,1,4,5
158334,1,2,2
158335,1,1,4
158336,1,3,5
158337,0,4,4
158338,1,3,3
158339,1,1,3
158340,1,1,3
158341,0,1,1
158342,0,1,1
158343,0,1,2
158344,1,1,1
158345,0,1,2
158346,0,2,3
158347,0,3,8
158348,1,5,6
158349,0,3,3
158350,0,5,5
158351,2,5,7
158352,2,3,5
158353,1,2,4
158354,0,1,1
158355,0,2,2
158356,1,4,4
158357,1,3,3
158358,1,4,4
158359,1,4,4
158360,1,4,4
158361,0,0,0
158362,0,1,2
158363,1,1,3
158364,2,2,8
158365,2,4,4
158366,1,1,3
158367,1,1,3
158368,0,0,1
158369,0,0,1
158370,0,2,2
158371,1,2,2
158372,1,2,3
158373,0,1,2
158374,1,3,4
158375,1,2,2
158376,1,2,2
158377,4,4,5
158378,1,2,2
158379,1,3,3
158380,1,3,3
158381,0,1,2
158382,0,2,2
158383,0,2,2
158384,3,4,5
158385,1,2,2
158386,1,3,3
158387,0,1,2
158388,1,2,2
158389,1,2,2
158390,1,1,2
158391,4,4,5
158392,0,1,1
158393,1,2,3
158394,2,3,3
158395,4,4,5
158396,2,3,3
158397,0,3,3
158398,2,2,6
158399,1,5,5
158400,1,4,5
158401,0,1,2
158402,1,3,8
158403,4,4,5
158404,1,4,4
158405,0,2,2
158406,2,3,5
158407,1,1,4
158408,1,2,4
158409,1,1,3
158410,0,5,5
158411,1,3,8
158412,1,2,4
158413,1,4,4
158414,4,4,5
158415,0,4,7
158416,1,3,3
158417,2,4,4
158418,0,2,2
158419,2,3,3
158420,1,3,4
158421,0,4,4
158422,1,1,3
158423,0,1,1
158424,1,1,2
158425,1,2,4
158426,0,4,5
158427,1,4,4
158428,1,2,4
158429,4,4,5
158430,4,4,5
158431,1,1,2
158432,0,4,7
158433,0,0,2
158434,1,3,6
158435,0,2,2
158436,1,2,4
158437,1,3,8
158438,1,1,3
158439,1,1,3
158440,0,1,2
158441,1,1,2
158442,1,2,2
158443,0,1,2
158444,4,4,5
158445,2,2,7
158446,3,3,3
158447,0,1,1
158448,1,2,8
158449,1,2,2
158450,0,4,7
158451,1,2,2
158452,0,1,2
158453,1,3,3
158454,1,2,3
158455,0,3,4
158456,0,3,4
158457,4,4,5
158458,0,4,7
158459,0,0,2
158460,1,4,4
158461,4,4,5
158462,4,4,5
158463,0,1,1
158464,0,4,5
158465,0,2,2
158466,1,3,8
158467,0,1,2
158468,1,2,3
158469,2,2,7
158470,1,1,3
158471,2,2,7
158472,0,2,2
158473,0,3,3
158474,0,1,1
158475,0,2,2
158476,1,2,2
158477,1,2,2
158478,0,4,4
158479,2,2,2
158480,1,3,4
158481,2,2,3
158482,1,2,4
158483,0,3,4
158484,1,1,2
158485,0,3,8
158486,1,4,5
158487,0,4,7
158488,0,2,2
158489,0,1,2
158490,1,2,2
158491,2,2,4
158492,0,2,2
158493,0,2,2
158494,0,4,5
158495,0,2,2
158496,4,4,5
158497,1,4,4
158498,0,1,2
158499,2,3,5
158500,1,2,2
158501,0,4,4
158502,0,2,3
158503,1,3,3
158504,2,2,8
158505,2,3,4
158506,2,2,2
158507,3,3,4
158508,1,1,4
158509,1,3,8
158510,1,1,3
158511,2,2,2
158512,0,1,2
158513,0,2,2
158514,1,4,4
158515,1,2,2
158516,2,2,6
158517,0,2,3
158518,4,4,5
158519,0,2,3
158520,3,3,3
158521,1,1,3
158522,2,3,4
158523,4,4,5
158524,1,4,4
158525,2,3,5
158526,1,3,5
158527,0,3,4
158528,1,4,4
158529,0,3,8
158530,1,2,2
158531,1,5,5
158532,0,2,3
158533,2,3,7
158534,2,2,6
158535,2,2,2
158536,1,4,4
158537,1,4,4
158538,1,2,8
158539,0,3,8
158540,1,1,3
158541,1,2,4
158542,1,4,4
158543,4,4,5
158544,2,2,2
158545,1,2,2
158546,1,1,3
158547,2,3,3
158548,2,2,2
158549,1,2,2
158550,2,2,7
158551,1,1,3
158552,0,2,2
158553,1,4,4
158554,2,3,4
158555,1,1,3
158556,1,3,3
158557,1,5,5
158558,0,2,3
158559,1,2,2
158560,1,1,4
158561,0,2,2
158562,0,5,8
158563,3,3,3
158564,1,1,3
158565,0,4,7
158566,4,4,5
158567,0,2,2
158568,4,4,5
158569,2,2,2
158570,1,1,3
158571,2,2,2
158572,1,2,2
158573,1,2,4
158574,1,2,2
158575,1,2,4
158576,1,2,4
158577,1,2,2
158578,1,4,4
158579,1,5,6
158580,3,3,4
158581,4,4,5
158582,0,2,2
158583,2,2,2
158584,0,2,8
158585,1,2,2
158586,1,4,5
158587,0,3,4
158588,2,3,5
158589,2,4,7
158590,1,4,5
158591,4,4,5
158592,4,4,5
158593,4,4,5
158594,2,4,5
158595,1,2,8
158596,0,4,4
158597,4,4,4
158598,2,2,8
158599,2,4,4
158600,1,1,3
158601,1,2,2
158602,3,4,5
158603,1,5,5
158604,2,2,8
158605,1,2,4
158606,2,3,5
158607,1,5,5
158608,0,2,5
158609,4,4,5
158610,2,2,2
158611,1,4,4
158612,0,3,8
158613,0,3,8
158614,2,2,6
158615,0,3,8
158616,0,1,4
158617,1,2,4
158618,0,1,2
158619,2,2,6
158620,2,2,6
158621,1,4,5
158622,4,4,5
158623,1,1,2
158624,1,4,4
158625,0,0,0
158626,0,2,2
158627,0,1,1
158628,1,1,3
158629,0,0,1
158630,1,4,4
158631,0,1,1
158632,2,3,5
158633,0,1,2
158634,1,4,4
158635,2,2,7
158636,1,4,4
158637,4,4,5
158638,2,3,5
158639,2,2,2
158640,3,4,4
158641,3,4,4
158642,0,3,3
158643,3,4,4
158644,3,4,4
158645,3,4,4
158646,1,2,4
158647,1,4,4
158648,0,2,2
158649,0,2,2
158650,0,0,2
158651,0,2,8
158652,0,0,2
158653,1,2,3
158654,0,1,2
158655,1,3,5
158656,3,3,4
158657,2,4,5
158658,1,4,4
158659,0,4,7
158660,0,5,6
158661,1,1,2
158662,2,4,4
158663,1,4,5
158664,1,2,4
158665,1,3,5
158666,2,3,4
158667,1,3,3
158668,0,1,2
158669,1,2,4
158670,1,4,5
158671,1,3,8
158672,1,2,3
158673,2,2,5
158674,1,2,4
158675,2,4,4
158676,0,2,2
158677,2,2,8
158678,0,1,3
158679,1,1,1
158680,1,4,4
158681,4,4,5
158682,0,2,2
158683,1,2,4
158684,1,2,3
158685,0,1,1
158686,1,5,5
158687,1,2,2
158688,1,4,4
158689,1,1,4
158690,0,4,5
158691,4,4,4
158692,0,5,5
158693,0,5,5
158694,4,4,5
158695,0,2,2
158696,1,2,2
158697,0,4,5
158698,1,1,3
158699,0,3,5
158700,1,4,5
158701,1,4,5
158702,0,3,4
158703,0,2,2
158704,0,2,3
158705,1,3,6
158706,1,4,4
158707,0,4,4
158708,0,3,4
158709,0,0,2
158710,3,3,3
158711,0,1,1
158712,2,2,2
158713,2,2,2
158714,0,1,1
158715,2,4,7
158716,4,4,5
158717,1,3,4
158718,0,1,2
158719,1,1,2
158720,1,2,2
158721,0,5,5
158722,0,0,2
158723,1,1,3
158724,1,5,5
158725,4,4,5
158726,1,2,2
158727,0,2,2
158728,2,2,8
158729,1,1,1
158730,1,2,4
158731,1,4,5
158732,1,3,8
158733,1,2,4
158734,1,1,3
158735,0,0,0
158736,1,2,5
158737,2,3,5
158738,0,4,7
158739,2,3,5
158740,1,2,4
158741,1,5,5
158742,0,1,2
158743,0,2,3
158744,1,1,3
158745,1,3,3
158746,1,3,6
158747,2,3,3
158748,2,3,3
158749,4,4,5
158750,1,4,4
158751,1,2,4
158752,3,4,5
158753,1,2,4
158754,1,3,6
158755,1,3,5
158756,1,5,5
158757,2,3,4
158758,1,1,3
158759,1,3,7
158760,2,2,6
158761,0,2,3
158762,0,2,3
158763,1,4,4
158764,4,4,5
158765,4,4,5
158766,0,2,2
158767,0,5,5
158768,0,2,3
158769,1,3,8
158770,1,4,4
158771,0,1,1
158772,2,5,7
158773,2,4,4
158774,1,4,4
158775,1,2,4
158776,0,1,2
158777,0,5,8
158778,0,2,2
158779,0,1,2
158780,0,4,4
158781,2,3,5
158782,1,3,5
158783,1,3,3
158784,1,3,3
158785,1,4,4
158786,0,1,1
158787,0,1,2
158788,0,1,1
158789,1,4,4
158790,1,1,2
158791,0,3,8
158792,1,1,2
158793,2,4,4
158794,2,4,5
158795,0,2,4
158796,0,4,5
158797,1,1,3
158798,1,1,3
158799,1,3,3
158800,2,4,4
158801,0,2,3
158802,0,3,3
158803,0,2,2
158804,0,2,2
158805,1,2,4
158806,1,2,4
158807,2,2,5
158808,3,4,4
158809,0,1,2
158810,1,3,3
158811,3,4,4
158812,3,3,3
158813,0,2,2
158814,0,2,2
158815,4,4,5
158816,0,2,3
158817,4,4,5
158818,1,1,3
158819,0,3,5
158820,0,2,2
158821,0,3,3
158822,0,2,3
158823,2,2,4
158824,0,0,2
158825,1,4,4
158826,1,2,3
158827,0,1,2
158828,1,3,5
158829,0,1,1
158830,0,1,1
158831,0,1,1
158832,1,3,4
158833,2,5,5
158834,1,3,5
158835,1,1,3
158836,2,5,7
158837,0,4,4
158838,1,2,2
158839,0,1,2
158840,0,2,2
158841,3,3,3
158842,2,2,2
158843,1,2,2
158844,1,4,4
158845,1,1,4
158846,4,4,4
158847,1,1,2
158848,1,1,1
158849,1,2,2
158850,2,4,4
158851,1,2,4
158852,1,2,4
158853,1,1,3
158854,0,1,2
158855,2,2,7
158856,2,3,8
158857,0,0,1
158858,2,2,4
158859,4,4,5
158860,1,1,4
158861,0,1,1
158862,2,5,5
158863,4,4,5
158864,4,4,5
158865,4,4,5
158866,4,4,5
158867,4,4,5
158868,1,2,4
158869,1,2,4
158870,2,4,4
158871,2,2,3
158872,2,4,4
158873,2,3,7
158874,1,1,3
158875,1,2,4
158876,1,2,3
158877,0,2,3
158878,1,1,3
158879,0,3,3
158880,1,2,2
158881,2,2,6
158882,1,4,4
158883,2,4,4
158884,1,1,4
158885,4,4,5
158886,0,2,3
158887,1,3,4
158888,0,1,2
158889,2,5,7
158890,1,3,3
158891,1,4,4
158892,1,2,2
158893,1,3,5
158894,1,2,3
158895,1,4,5
158896,0,2,2
158897,0,2,2
158898,1,1,2
158899,0,2,3
158900,0,4,5
158901,1,3,3
158902,1,1,2
158903,1,1,3
158904,0,3,3
158905,1,5,5
158906,0,3,3
158907,4,4,4
158908,1,4,4
158909,1,4,4
158910,1,4,4
158911,1,3,3
158912,0,2,3
158913,0,5,5
158914,2,3,4
158915,1,4,5
158916,0,2,3
158917,0,4,7
158918,1,1,3
158919,0,3,3
158920,0,2,3
158921,2,2,2
158922,0,5,5
158923,1,1,4
158924,0,4,4
158925,1,3,3
158926,1,1,3
158927,1,2,4
158928,0,3,4
158929,4,4,5
158930,0,5,5
158931,2,2,6
158932,0,2,3
158933,2,2,6
158934,0,2,3
158935,2,2,6
158936,0,2,5
158937,0,1,2
158938,1,4,4
158939,0,2,5
158940,0,0,0
158941,0,4,4
158942,2,2,6
158943,0,1,1
158944,0,2,5
158945,1,4,4
158946,1,5,5
158947,2,3,5
158948,2,3,5
158949,2,2,2
158950,0,2,5
158951,0,4,5
158952,0,2,3
158953,3,4,5
158954,1,2,2
158955,1,1,4
158956,4,4,5
158957,1,4,4
158958,2,2,3
158959,1,4,4
158960,0,2,3
158961,0,1,2
158962,1,1,2
158963,0,2,2
158964,2,2,7
158965,0,0,2
158966,1,2,4
158967,0,3,4
158968,2,2,2
158969,1,1,4
158970,0,1,2
158971,1,1,3
158972,1,1,2
158973,1,2,3
158974,0,2,2
158975,0,1,2
158976,1,1,3
158977,2,2,2
158978,2,2,2
158979,1,5,5
158980,2,2,8
158981,0,3,4
158982,1,2,4
158983,2,2,2
158984,0,1,1
158985,0,1,1
158986,0,2,5
158987,2,2,7
158988,1,2,3
158989,0,1,2
158990,1,4,5
158991,0,0,2
158992,2,2,2
158993,1,1,3
158994,1,1,3
158995,1,1,3
158996,1,1,3
158997,1,1,3
158998,1,1,3
158999,1,2,4
159000,2,3,3
159001,2,5,5
159002,1,4,4
159003,0,3,3
159004,4,4,5
159005,1,2,4
159006,0,0,2
159007,1,2,4
159008,0,1,2
159009,0,2,3
159010,3,3,4
159011,1,2,4
159012,0,3,3
159013,2,3,3
159014,1,2,2
159015,1,1,3
159016,2,2,2
159017,0,4,7
159018,0,5,5
159019,0,2,3
159020,0,5,5
159021,1,2,4
159022,0,1,1
159023,0,3,4
159024,1,4,4
159025,0,1,1
159026,2,4,4
159027,0,0,0
159028,1,2,2
159029,1,2,3
159030,0,5,5
159031,2,2,6
159032,4,4,5
159033,0,5,5
159034,4,4,5
159035,4,4,5
159036,2,2,3
159037,1,4,4
159038,0,2,2
159039,0,1,1
159040,1,3,6
159041,3,3,3
159042,1,1,3
159043,0,1,1
159044,2,2,2
159045,0,2,2
159046,1,2,3
159047,3,3,3
159048,4,4,5
159049,4,4,5
159050,2,4,7
159051,1,2,3
159052,1,2,2
159053,2,3,3
159054,0,2,2
159055,1,4,4
159056,4,4,5
159057,0,1,3
159058,1,2,2
159059,1,2,2
159060,1,3,3
159061,1,4,4
159062,2,2,6
159063,1,2,2
159064,0,2,2
159065,0,1,4
159066,4,4,5
159067,1,4,5
159068,4,4,5
159069,1,1,3
159070,1,1,3
159071,1,2,4
159072,0,1,2
159073,0,3,4
159074,1,3,3
159075,1,3,3
159076,2,4,4
159077,0,1,2
159078,2,2,2
159079,1,4,4
159080,1,2,5
159081,0,5,5
159082,2,2,4
159083,1,3,5
159084,1,1,3
159085,1,2,3
159086,4,4,4
159087,1,5,5
159088,1,2,4
159089,2,4,4
159090,0,3,4
159091,1,1,3
159092,1,2,2
159093,1,5,5
159094,1,2,4
159095,1,4,4
159096,2,3,3
159097,1,5,5
159098,1,2,2
159099,1,1,3
159100,0,2,5
159101,1,1,2
159102,1,1,2
159103,1,1,2
159104,1,1,2
159105,1,1,2
159106,1,1,2
159107,1,1,2
159108,1,1,2
159109,0,1,2
159110,1,1,2
159111,0,2,2
159112,1,1,2
159113,1,1,2
159114,1,1,2
159115,1,4,4
159116,0,1,1
159117,1,2,5
159118,0,1,1
159119,2,4,4
159120,0,1,1
159121,1,2,2
159122,1,4,4
159123,0,1,1
159124,4,4,5
159125,0,1,3
159126,4,4,5
159127,0,5,5
159128,1,3,6
159129,1,4,4
159130,2,2,2
159131,1,3,3
159132,2,2,2
159133,1,1,3
159134,0,1,2
159135,1,2,4
159136,0,1,1
159137,4,4,5
159138,1,2,4
159139,1,4,4
159140,0,2,3
159141,0,2,3
159142,1,4,4
159143,2,2,4
159144,3,4,4
159145,1,4,5
159146,1,1,1
159147,0,3,4
159148,1,2,4
159149,1,1,3
159150,1,4,4
159151,1,4,4
159152,3,4,5
159153,1,2,2
159154,2,3,4
159155,0,0,1
159156,1,4,4
159157,1,1,3
159158,1,4,4
159159,0,1,1
159160,4,4,5
159161,0,3,4
159162,1,1,3
159163,2,3,5
159164,1,1,3
159165,0,2,3
159166,0,1,2
159167,0,3,8
159168,2,3,3
159169,1,2,2
159170,1,2,2
159171,4,4,5
159172,0,1,1
159173,0,3,4
159174,1,1,3
159175,0,3,4
159176,0,3,3
159177,1,3,8
159178,0,4,4
159179,0,3,4
159180,1,4,4
159181,0,1,3
159182,1,2,4
159183,1,4,4
159184,0,1,2
159185,4,4,5
159186,2,2,2
159187,1,2,4
159188,0,1,2
159189,2,2,6
159190,1,2,4
159191,1,4,4
159192,1,1,3
159193,2,3,7
159194,2,2,2
159195,2,2,6
159196,1,3,6
159197,1,2,2
159198,1,3,3
159199,1,3,3
159200,0,1,2
159201,0,3,4
159202,1,2,2
159203,0,0,0
159204,0,1,1
159205,0,0,0
159206,1,2,4
159207,0,2,2
159208,4,4,5
159209,0,2,3
159210,0,2,2
159211,1,2,2
159212,3,4,5
159213,4,4,5
159214,4,4,5
159215,2,4,4
159216,0,2,3
159217,0,3,4
159218,0,0,2
159219,1,2,2
159220,0,2,2
159221,0,1,1
159222,0,3,5
159223,2,2,4
159224,1,4,4
159225,1,1,3
159226,0,1,1
159227,0,1,1
159228,0,3,3
159229,1,4,4
159230,2,3,8
159231,1,4,4
159232,0,1,2
159233,0,2,3
159234,1,2,2
159235,0,1,1
159236,1,2,4
159237,1,2,2
159238,0,1,1
159239,0,3,4
159240,1,1,3
159241,2,5,7
159242,1,3,6
159243,1,1,3
159244,1,1,3
159245,1,1,3
159246,1,1,3
159247,2,3,3
159248,2,2,8
159249,1,4,4
159250,1,5,5
159251,1,4,5
159252,2,2,2
159253,2,4,4
159254,2,4,7
159255,1,1,3
159256,1,2,4
159257,1,2,3
159258,0,2,2
159259,0,1,1
159260,1,1,2
159261,1,4,5
159262,2,2,8
159263,1,4,5
159264,2,2,2
159265,3,3,3
159266,0,2,2
159267,0,2,2
159268,1,2,2
159269,0,1,1
159270,1,4,4
159271,0,4,5
159272,0,2,2
159273,1,2,4
159274,4,4,5
159275,1,4,4
159276,1,1,3
159277,0,1,2
159278,1,2,4
159279,1,4,4
159280,4,4,5
159281,2,4,4
159282,1,2,4
159283,2,2,6
159284,1,3,8
159285,0,1,2
159286,1,2,2
159287,0,1,1
159288,2,3,5
159289,0,4,5
159290,2,3,7
159291,1,1,3
159292,1,4,4
159293,0,2,2
159294,4,4,5
159295,0,1,2
159296,0,1,1
159297,0,3,3
159298,0,1,2
159299,0,3,3
159300,2,3,3
159301,1,1,3
159302,2,3,3
159303,1,2,2
159304,0,3,3
159305,0,3,3
159306,1,3,5
159307,2,2,2
159308,1,1,3
159309,1,4,4
159310,1,1,4
159311,1,2,3
159312,2,3,5
159313,1,2,4
159314,0,2,4
159315,0,1,2
159316,1,1,1
159317,0,5,8
159318,0,3,5
159319,4,4,5
159320,1,4,5
159321,4,4,5
159322,3,3,4
159323,2,2,2
159324,2,5,7
159325,1,1,3
159326,0,2,3
159327,4,4,5
159328,0,2,3
159329,2,3,3
159330,1,5,5
159331,1,2,3
159332,4,4,4
159333,1,2,4
159334,1,2,4
159335,0,1,2
159336,1,4,4
159337,1,2,2
159338,2,2,3
159339,2,2,2
159340,0,2,2
159341,1,1,2
159342,3,4,4
159343,1,4,4
159344,1,1,4
159345,1,3,8
159346,1,1,2
159347,1,2,2
159348,1,3,5
159349,1,3,5
159350,1,2,4
159351,0,3,4
159352,2,2,7
159353,2,3,4
159354,4,4,5
159355,0,1,2
159356,1,2,2
159357,1,4,4
159358,0,1,2
159359,2,2,2
159360,4,4,5
159361,1,4,5
159362,0,1,2
159363,2,2,2
159364,2,4,4
159365,1,1,3
159366,1,2,2
159367,4,4,5
159368,1,3,3
159369,1,4,5
159370,0,2,2
159371,1,2,3
159372,4,4,5
159373,0,1,1
159374,0,1,1
159375,0,2,3
159376,0,4,5
159377,0,4,4
159378,0,1,1
159379,1,1,3
159380,1,1,2
159381,2,2,3
159382,2,5,7
159383,1,4,5
159384,1,3,5
159385,1,1,4
159386,2,4,4
159387,3,4,4
159388,2,2,6
159389,0,2,3
159390,1,2,2
159391,0,1,4
159392,1,2,2
159393,4,4,5
159394,1,3,5
159395,0,5,5
159396,4,4,5
159397,2,3,3
159398,1,3,5
159399,0,1,1
159400,3,4,4
159401,1,3,5
159402,1,3,5
159403,2,3,3
159404,3,3,3
159405,0,3,3
159406,1,2,3
159407,2,2,8
159408,4,4,4
159409,2,2,8
159410,0,2,3
159411,2,2,7
159412,2,2,3
159413,1,2,2
159414,3,3,4
159415,1,2,8
159416,0,0,2
159417,0,0,2
159418,1,2,4
159419,0,3,4
159420,0,3,3
159421,0,1,1
159422,0,2,4
159423,1,4,4
159424,1,2,3
159425,1,5,5
159426,1,2,2
159427,4,4,4
159428,4,4,5
159429,1,3,8
159430,1,1,4
159431,0,3,4
159432,1,4,5
159433,4,4,5
159434,1,2,3
159435,3,4,4
159436,2,4,4
159437,1,3,5
159438,2,3,4
159439,4,4,5
159440,1,1,4
159441,0,1,3
159442,4,4,5
159443,2,3,4
159444,1,2,2
159445,1,1,3
159446,4,4,5
159447,1,2,2
159448,1,2,4
159449,0,1,1
159450,0,1,2
159451,2,2,6
159452,1,4,4
159453,2,2,2
159454,1,2,2
159455,0,4,7
159456,4,4,5
159457,2,2,2
159458,1,2,3
159459,4,4,5
159460,0,1,2
159461,1,1,2
159462,0,1,3
159463,2,4,4
159464,4,4,5
159465,0,1,2
159466,1,5,5
159467,0,3,4
159468,0,4,4
159469,0,2,4
159470,1,2,3
159471,1,1,2
159472,1,4,4
159473,1,4,5
159474,2,3,4
159475,1,1,2
159476,1,1,2
159477,1,1,2
159478,1,1,2
159479,1,3,3
159480,1,1,2
159481,1,2,2
159482,0,1,2
159483,1,2,3
159484,0,2,3
159485,1,3,3
159486,1,1,3
159487,2,2,6
159488,0,3,4
159489,1,3,3
159490,1,1,2
159491,0,1,2
159492,0,2,5
159493,1,2,4
159494,0,2,3
159495,0,2,2
159496,2,2,2
159497,0,1,1
159498,0,1,1
159499,1,3,5
159500,0,1,1
159501,0,4,4
159502,0,1,2
159503,1,1,2
159504,0,4,4
159505,0,4,4
159506,1,2,4
159507,4,4,5
159508,1,2,2
159509,2,2,6
159510,1,2,4
159511,0,2,4
159512,1,2,4
159513,1,1,3
159514,1,1,4
159515,0,2,2
159516,1,1,4
159517,1,1,4
159518,0,1,1
159519,0,1,2
159520,0,1,2
159521,0,1,1
159522,0,0,1
159523,2,4,4
