명칭,지번주소,도로명주소,X좌표(GRS80TM),Y좌표(GRS80TM),위도X좌표(WGS84),경도Y좌표(WGS84),역사_ID,호선,총 면적,구분,주소(혼재)
한국산업기술시험원도서관,,서울특별시 구로구 디지털로26길 87,,,126.8969618,37.48167016,,,,,
한양수자인에듀힐즈아파트작은도서관,,서울특별시 구로구 항동로 42 1층,,,126.8251303,37.47792787,,,,,
한우리독서문화원,,서울특별시 구로구 개봉로24길 29 원진연립 금석빌딩 202호 ,,,126.8585909,37.49637305,,,,,
항동 사랑마을 작은도서관,,서울특별시 구로구 서해안로 2072,,,126.821262,37.47825483,,,,,
행복한작은도서관,,서울특별시 구로구 개봉로12길 42 (개봉동) 2층,,,126.8570184,37.48953116,,,,,
흥부네작은도서관,,서울특별시 구로구 고척로1길 30 흥부네작은도서관,,,126.8390654,37.49497315,,,,,
금천구립가산도서관,,서울특별시 금천구 가산로5길 43,,,126.8921299,37.47349155,,,,,
금천구립금나래도서관,,서울특별시 금천구 시흥대로73길 70,,,126.8953686,37.45690514,,,,,
금천구립독산도서관,,서울특별시 금천구 독산로54길 114,,,126.908105,37.4675797,,,,,
금천구립시흥도서관,,서울특별시 금천구 금하로 764(시흥동) 금천종합복지타운(시흥2동주민센터),,,126.9146113,37.44963042,,,,,
길빛작은도서관,,서울특별시 금천구 독산로 16 (시흥동) 새부대교회,,,126.902601,37.4487939,,,,,
꿈꾸는작은도서관,,서울특별시 금천구 시흥대로12길 10-5(시흥동) 남부도로사업소 동네방네 마을이음센터 2층,,,126.9035813,37.4392969,,,,,
꿈씨어린이작은도서관,,서울특별시 금천구 독산로 232 독산4동주민센터 2층,,,126.9021683,37.46755324,,,,,
나누리작은도서관,,서울특별시 은평구 진관1로 55 (진관동 은평뉴타운 마고정) 301호,,,126.9089166,37.45309891,,,,,
도란도란작은도서관,,서울특별시 노원구 동일로 186길 3-24 공릉1동주민센터 ,,,126.9061848,37.45898011,,,,,
롯데캐슬1차작은도서관,,서울특별시 금천구 벚꽃로40 ,,,126.8953296,37.45911886,,,,,
마루한작은도서관,,서울특별시 금천구 금하로 679 202호,,,126.9058063,37.45259527,,,,,
맑은누리작은도서관,,서울특별시 금천구 시흥대로58길 36 시흥1동주민센터 5층 ,,,126.90325,37.4535504,,,,,
미래향기작은도서관,,서울특별시 금천구 독산로179 독산2동주민센터 1층 ,,,126.9034839,37.4631499,,,,,
산돌어린이도서관,,서울특별시 금천구 시흥대로75길 12 산돌문화센터 2층 ,,,126.8983827,37.45760105,,,,,
샘솟는작은도서관,,서울특별시 금천구 독산로64길 15 (독산동) 샘솟는화평교회 ,,,126.9034349,37.46522963,,,,,
소망의나무어린이작은도서관,,서울특별시 금천구 금하로 11길 14 시흥장로교회,,,126.9037967,37.45455142,,,,,
와서작은도서관,,서울특별시 벚꽃로56길 62 B01,,,126.8940183,37.46494502,,,,,
우리울작은도서관,,서울특별시 금천구 범안로12가길 49 (독산동) 샘물교회 2층 ,,,126.9137506,37.45229932,,,,,
은행나무어린이도서관,,서울특별시 금천구 탑골로 43-8 1층,,,126.8822513,37.49700282,,,,,
지혜의숲작은도서관,,서울특별시 서초구 청계산로7길 43 서초포레스타5단지 503동 2층,,,126.8822513,37.49700282,,,,,
참새작은도서관,,서울특별시 금천구 한내로 69-15 (주공13단지아파트) 금천한내종합복지관 3층,,,126.8878808,37.4574952,,,,,
책달샘숲속작은도서관,,서울특별시 금천구 독산동 373 감로천생태공원 내 ,,,126.9057318,37.4696109,,,,,
책이든거리작은도서관,,서울특별시 금천구 범안로 1130 독산역2번출구앞 ,,,126.8876719,37.46552072,,,,,
책읽는마을작은도서관,,서울특별시 금천구 독산로74길 31 1층,,,126.9041046,37.46864681,,,,,
책읽는주민사랑방작은도서관,,서울특별시 금천구 금하로21길 20 시흥5동주민센터 2층 ,,,126.9083066,37.45239622,,,,,
청개구리작은도서관,,서울특별시 금천구 독산로 317 독산3동주민센터 3층 ,,,126.9031743,37.47516011,,,,,
트리니티작은도서관,,서울특별시 금천구 시흥대로 72길 13 시흥중앙성결교회 1층 ,,,126.9002906,37.45717241,,,,,
한국대학교육협의회문헌정보실,,서울특별시 금천구 서부샛길 606 대성디폴리스 A동 22~23층,,,126.877008,37.47995321,,,,,
해오름작은도서관,,서울특별시 금천구 시흥대로123길 11 독산1동 주민센터 4층,,,127.1384372,37.56665973,,,,,
KB국민은행과 함께하는 나무작은도서관,,서울특별시 노원구 동일로 1405 KB금융 노원프라자 (상계동) 별관1층,,,127.0601779,37.65383103,,,,,
가온작은도서관,,서울특별시 노원구 노원로530 상계10동주민센터 ,,,127.0602571,37.6612804,,,,,
가재울 지혜마루 작은도서관,,서울특별시 노원구 한글비석로 97 (하계1동) 에너지제로주택 주민커뮤니티동 1층,,,127.0725612,37.64056098,,,,,
공릉청소년문화정보센터화랑도서관,,서울특별시 노원구 노원로1나길 10,,,127.0830474,37.62151605,,,,,
공릉행복발전소공릉도서관,,서울특별시 노원구 동일로179길 22,,,127.0727749,37.62204715,,,,,
국민체육진흥공단한국스포츠개발원도서관,,서울특별시 노원구 화랑로 727 국민체육진흥공단 한국스포츠개발원,,,127.0972116,37.63067781,,,,,
글빛작은도서관,,서울특별시 노원구 중계로 144 민호프라자 4층 민호프라자 3층,,,127.0808329,37.64796253,,,,,
금빛도서관,,서울특별시 노원구 상계로26길 20 대동청솔아파트 상가3층 대동아파트 상가3층,,,127.0707067,37.65727748,,,,,
꿈꾸는작은도서관,,서울특별시 노원구 석계로 59 월계1동주민센터 꿈꾸는 작은도서관,,,127.0881053,37.47176041,,,,,
노원문화원작은도서관,,서울특별시 노원구 동일로 197길 24 노원문화원 2층 ,,,127.0698024,37.62880091,,,,,
노원어린이도서관,,서울특별시 노원구 한글비석로 346,,,127.07638,37.65795038,,,,,
노원정보도서관,,서울특별시 노원구 노원로34길 43,,,127.0650094,37.66109973,,,,,
달내작은도서관,,서울특별시 노원구 초안산로5길 28 월계2동주민센터,,,127.0507798,37.63251006,,,,,
도란도란작은도서관,,서울특별시 노원구 동일로 186길 3-24 공릉1동주민센터,,,126.9061848,37.45898011,,,,,
메아리작은도서관,,서울특별시 노원구 동일로217길 48 노원평생교육원 1층 ,,,127.0579938,37.65303481,,,,,
바르미작은도서관,,서울특별시 노원구 덕릉로 70가길 21 중계센트럴파크 입주복지센터 내,,,127.0590194,37.64285692,,,,,
반디작은도서관,,서울특별시 노원구 동일로 227길 97 상계8동주민센터 ,,,127.0515502,37.66673107,,,,,
북부종합사회복지관 신한카드아름인도서관,,서울특별시 노원구 동일로245길 56 북부종합사회복지관,,,127.052411,37.67970594,,,,,
북서울미술관아트도서실,,서울특별시 노원구 동일로 1238,,,127.0668657,37.64066081,,,,,
불암도서관,,서울특별시 노원구 중계로 106,,,127.0825433,37.64528936,,,,,
삼육대평생교육원 이야기방 작은도서관,,서울특별시 노원구 화랑로 815 삼육대평생교육원 207호,,,127.1088503,37.64335737,,,,,
상계문화정보도서관,,서울특별시 노원구 동일로243길 57,,,127.0519406,37.67852767,,,,,
상계숲속작은도서관,,서울특별시 노원구 동일로 227길 106 ,,,127.0504411,37.66944103,,,,,
상계주공14단지아파트문화사랑방도서실,,서울특별시 노원구 동일로228길 23 관리동 2층(상계주공14단지아파트),,,127.0574022,37.67045198,,,,,
서울점자도서관,,서울특별시 노원구 동일로 1335,,,127.077297,37.6268348,,,,,
서울특별시교육청노원평생학습관,,서울특별시 노원구 동일로204길 13,,,127.067837,37.63953995,,,,,
솜니움 독서코칭 전문도서관,,서울특별시 노원구 한글비석로 15길 11 중계빌딩 2층,,,127.0743701,37.6576376,,,,,
수락작은도서관,,서울특별시 노원구 덕릉로 859 상계34동주민센터 ,,,127.0832369,37.67291209,,,,,
열린작은도서관,,서울특별시 노원구 공릉로55길 88 하계2동주민센터 ,,,127.0679492,37.63203897,,,,,
원더풀도서관,,서울특별시 노원구 초안산로 19 큰무리교회 지하 1층 ,,,127.0541685,37.62954507,,,,,
월계문화정보도서관,,서울특별시 노원구 월계로 319,,,127.0561218,37.62863532,,,,,
월계어린이도서관,,서울특별시 월계로 42길 9 월계문화복지센터,,,127.0507933,37.62426736,,,,,
육사작은도서관,,서울특별시 노원구 화랑로 564 1층,,,127.0902071,37.62058345,,,,,
을지대학교을지병원의학도서실,,서울특별시 노원구 한글비석로 68 을지병원 도서실,,,127.0695484,37.6364895,,,,,
인제대학교상계백병원의학도서실,,서울특별시 노원구 동일로 1353 성일빌딩 5층,,,127.0615528,37.64941796,,,,,
작고행복한청구3차도서관,,서울특별시 노원구 중계로 233 청구3차아파트 관리동2층 ,,,127.0733726,37.6500505,,,,,
중계사랑작은도서관,,서울특별시 노원구 덕릉로82길 50 중계4동주민센터,,,127.0779712,37.6587571,,,,,
중계종합사회복지관 CAN DO도서관,,서울특별시 노원구 덕릉로 662 중계종합사회복지관,,,127.0766586,37.65639558,,,,,
중계주공10단지책과친구들,,서울특별시 노워구 노원로22길 53 주공10단지아파트관리사무소 ,,,127.0730389,37.64794584,,,,,
지혜의샘 작은도서관,,서울특별시 노원구 동일로 193가길 8 봉화현 교회 1층,,,127.0718679,37.62648618,,,,,
참사랑평화학교 도서관,,서울특별시 노원구 한글비석로 93 참사랑평화학교 4층,,,127.072209,37.63825411,,,,,
책누리작은도서관,,서울특별시 노원구 중계로 143 중계본동주민센터 ,,,127.0802812,37.6477949,,,,,
책사랑작은도서관,,서울특별시 노원구 한글비석로 279 중계1동주민센터,,,127.0774784,37.65255189,,,,,
책이랑친구랑작은도서관,,서울특별시 노원구 노원로1길 68 공릉2동주민센터 ,,,127.0833787,37.62128738,,,,,
초안산숲속작은도서관,,서울특별시 노원구 덕릉로 60길 199 ,,,127.0444286,37.63207893,,,,,
트램작은도서관,,서울특별시 노원구  화랑로 610 불빛정원 내 ,,,127.0932832,37.62425459,,,,,
파랑새작은도서관,,서울특별시 노원구 상계로 118 상계2동주민센터 2층,,,127.1496891,37.53097878,,,,,
푸른숲작은도서관,,서울특별시 노원구 동일로 1697 상계1동주민센터 ,,,127.054958,37.6799248,,,,,
하늘작은도서관,,서울특별시 노원구 노원로 17길 56 중계23동 주민센터 4층,,,127.0687317,37.64213007,,,,,
하늘품작은도서관,,서울특별시 노원구 상계로23다길 33 지하1층,,,127.0701066,37.65996921,,,,,
한길문고,,서울특별시 노원구 한글비석로49길 63 4층 102호,,,127.0661719,37.66140145,,,,,
한내지혜의숲도서관,,서울특별시 노원구 마들로86(월계동) 한내근린공원내,,,127.0687821,37.62358744,,,,,
한내행복발전소 작은도서관 ,,서울특별시 노원구 마들로3길 15(월계동) 한내행복발전소 ,,,127.0597204,37.6264442,,,,,
한울문고,,서울특별시 노원구 누원로 28 수락리버시티3단지 주민공동시설 수락리버시티 주민공동시설내,,,127.0540801,37.688162,,,,,
한울작은도서관,,서울특별시 노원구 한글비석로 487 상계9동주민센터 2층 ,,,127.0638167,37.66451805,,,,,
해솔작은도서관,,서울특별시 노원구 한글비석로 434 상계5동주민센터 ,,,127.0693658,37.66297913,,,,,
향기나무도서관,,서울특별시 노원로 331 노원아동복지관,,,127.0696625,37.64618165,,,,,
김수영문학도서관,,서울특별시 도봉구 해등로32길 80 김수영문학관 3층 ,,,127.0216263,37.6598912,,,,,
꿈을심는작은도서관,,서울특별시 도봉구 우이천로 38 라길 28-4 1층,,,127.024228,37.65288652,,,,,
나눔플러스아름인도서관,,서울특별시 도봉구 도봉로109길 40 2층,,,127.0311208,37.64712303,,,,,
도봉1동작은도서관,,서울특별시 도봉구 도봉로169나길 22 도봉1동 주민센터 2층,,,127.043413,37.67869091,,,,,
도봉2동작은도서관,,서울특별시 도봉구 마들로 668 도봉2동 주민센터 2층 ,,,127.0465333,37.66967394,,,,,
도봉기적의도서관,,서울특별시 도봉구 마들로 797,,,127.0501336,37.68080449,,,,,
도봉문화정보도서관,,서울특별시 도봉구 덕릉로 315,,,127.0438644,37.64477544,,,,,
도봉아이나라도서관,,서울특별시 도봉구 노해로 69길 151,,,127.0495075,37.65904725,,,,,
둘리도서관,,서울특별시 도봉구 시루봉로1길 6,,,127.0276397,37.65243153,,,,,
라온제나작은도서관,,서울특별시 도봉구 우이천로20길 7 지하1층,,,127.0337486,37.64098867,,,,,
맑은샘작은도서관,,서울특별시 도봉구 도봉로 145길 69 2층,,,127.0386014,37.66455623,,,,,
무수골도서관,,서울특별시 도봉구 도봉로 175길 10 3층,,,127.042872,37.68298934,,,,,
반딧불이작은도서관,,서울특별시 도봉구 해등로 307(방학동 우성2차 아파트) 관리동 2층,,,127.0387304,37.67114693,,,,,
방학1동작은도서관,,서울특별시 도봉구 방학로2길 27 방학1동 주민센터 2층 ,,,127.0406557,37.66422282,,,,,
방학2동작은도서관,,서울특별시 도봉구 시루봉로 226 방학2동 주민센터,,,127.0350517,37.66821414,,,,,
번창작은도서관,,서울특별시 도봉구 노해로 66길 95 지하1층,,,127.0486293,37.64714742,,,,,
북서울중학교도서관(해오름도서관),,서울특별시 도봉구 도봉로169가길 33 해오름터 2층,,,127.0426995,37.6810801,,,,,
북한산아이파크작은도서관,,서울특별시 도봉구 도봉로136길 28 북한산아이파크 516동 지하1층,,,127.043618,37.65783602,,,,,
산돌작은도서관,,서울특별시 도봉구 방학로6길20- 9 지하1층,,,127.0374531,37.66431056,,,,,
산미소작은도서관,,서울특별시 도봉구 노해로 57길 94(쌍문동) 1층,,,127.0346582,37.6551793,,,,,
생글작은도서관,,서울특별시 도봉구 우이천로 32길 35 2층,,,127.0248408,37.64935124,,,,,
서울특별시교육청도봉도서관,,서울특별시 도봉구 삼양로 556,,,127.0127628,37.65253218,,,,,
솔밭작은도서관,,서울특별시 도봉구 삼양로 580 베다니교회 2층,,,127.0135521,37.65479887,,,,,
신창영어작은도서관,,서울특별시 도봉구 덕릉로 249 3층,,,127.0393464,37.66050764,,,,,
쌍문1동작은도서관,,서울특별시 도봉구 노해로 147 쌍문1동주민센터 2층 ,,,127.0260507,37.64803683,,,,,
쌍문2동작은도서관,,서울특별시 도봉구 방학로3길 117 쌍문2동주민센터 7층 ,,,127.0387456,37.6580908,,,,,
쌍문3동작은도서관,,서울특별시 도봉구 노해로44길 9 쌍문3동주민센터 2층 ,,,127.0279223,37.64898397,,,,,
쌍문4동작은도서관,,서울특별시 도봉구 시루봉로 62-7 쌍문4동 주민센터 2층,,,127.0283979,37.65645236,,,,,
쌍문채움도서관,,서울특별시 도봉구 우이천로 340,,,127.0294746,37.6441856,,,,,
씨앗작은도서관,,서울특별시 도봉구 도봉로 901 부성빌딩 402호,,,127.0456997,37.68493479,,,,,
아름다운도서관,,서울특별시 도봉구 도봉로104길 63 3층,,,127.0404834,37.49470924,,,,,
외갓집에가자작은도서관,,서울특별시 도봉구 우이천로44길 26 B01호,,,127.0175122,37.65458079,,,,,
지혜의등대작은도서관,,서울특별시 도봉구 도봉로 552 도봉구민회관 4층 도봉구민회관 4층,,,127.0385898,37.65383589,,,,,
참솔도서관,,서울특별시 도봉구 시루봉로 193 2층 ,,,127.0321721,37.66666598,,,,,
창1동작은도서관,,서울특별시 도봉구 해등로 46 창1동주민센터 2층,,,127.0438261,37.64837505,,,,,
창2동작은도서관,,서울특별시 도봉구 덕릉로 59길 73-3 창2동주민센터 2층,,,127.0356481,37.64140627,,,,,
창3동작은도서관,,서울특별시 도봉구 덕릉로62길 89 창3동주민센터 3층 ,,,127.042922,37.63809071,,,,,
창4동작은도서관,,서울특별시 도봉구 노해로 390 창4동주민센터 5층 관리사무소 지하1층,,,127.0515367,37.65223421,,,,,
창5동작은도서관,,서울특별시 도봉구 도봉로 136나길 20 창5동주민센터 3층 ,,,127.0435868,37.656334,,,,,
초록나라도서관,,서울특별시 도봉구 도봉로181길 65-8 2층 ,,,127.0421774,37.6848287,,,,,
키움작은도서관,,서울특별시 도봉구 삼양로144길 11 2층 ,,,127.0135555,37.65168369,,,,,
학마을도서관,,서울특별시 도봉구 시루봉로 128,,,127.0278303,37.6621577,,,,,
행복작은도서관,,서울특별시 도봉구 마들로 656 지하1층,,,127.0471316,37.66871632,,,,,
&Lounge작은도서관,,서울특별시 동대문구 고산자로36길 3 경동시장 신관 2층 ,,,127.0390682,37.57925068,,,,,
sk북카페꿈땅,,서울특별시 동대문구 사가정로 148 SK아파트 내,,,127.0582646,37.5764963,,,,,
가톨릭대성바오로병원의학도서관,,서울특별시 동대문구 왕산로 180 가톨릭대학교 성바오로병원 별관 1층,,,127.0434914,37.5792566,,,,,
경희의료원의학도서실,,서울특별시 동대문구 경희대로 23 정보행정동 지하 2층,,,127.0507402,37.59377356,,,,,
광석어린이작은도서관,,서울특별시 동대문구 왕산로 26길 49 광석교회 1층 ,,,127.0367896,37.57584143,,,,,
구립김영삼도서관,,서울특별시 동작구 매봉로 1(상도1동 611),,,126.9499672,37.50547361,,,,,
국립산림과학원도서관,,서울특별시 동대문구 회기로 57 국립산림과학원 임산공학연구동 1층,,,127.0444505,37.59215181,,,,,
글놀이작은도서관,,서울특별시 동대문구 약령시로 67 2층 ,,,127.0374529,37.58303561,,,,,
글로벌지식협력단지 도서자료관,,서울특별시 동대문구 회기로 47 글로벌지식협력단지 교육동 1층,,,127.0421726,37.59502511,,,,,
꿈나래 작은도서관,,서울특별시 동대문구 답십리로 296(동천교회 내),,,127.0709718,37.5718945,,,,,
꿈나무작은도서관,,서울특별시 동대문구 전농로4길 7 답십리교회 1층,,,127.0577193,37.56781524,,,,,
꿈마루도서관,,서울특별시 동대문구 이문로 55 동안교회 선교센터 ,,,127.0570265,37.59231127,,,,,
꿈사랑도서관,,서울특별시 동대문구 한천로37길 33 래미안엘파인아파트 아파트내,,,127.0644652,37.57598852,,,,,
꿈이 자라는 작은도서관,,서울시 동대문구 고미술로 12 ㄱ4층,,,127.0501026,37.56976707,,,,,
나들목가족도서관,,서울특별시 동대문구 안암로6 대광고 60주년 기념관 대광고 60주년 기념관 1층,,,127.0253232,37.57795461,,,,,
다양한문화가모이는어린이도서관모두,,서울특별시 동대문구 이문로 3 5층 민족통일빌딩 5층,,,127.0583814,37.5940097,,,,,
답십리1동아름드리작은도서관,,서울특별시 동대문구 사가정로 30 답십리1동 주민세터 3층 ,,,127.0512713,37.5718176,,,,,
답십리2동민들레작은도서관,,서울특별시 동대문구 한천로11길 18 답십리2동주민센터 2층,,,127.0612831,37.56739923,,,,,
동대문구답십리도서관,,서울특별시 동대문구 서울시립대로4길 75,,,127.0503606,37.57319319,,,,,
동대문구정보화도서관,,서울특별시 동대문구 회기로10길 60,,,127.0472892,37.58996904,,,,,
동대문책마당,,서울특별시 동대문구 천호대로 145,,,127.0398966,37.57439172,,,,,
둥그레문고,,서울특별시 동대문구 장안벚꽃로1길 7 장안힐스테이트 관리동 지층,,,127.0761842,37.57650997,,,,,
래미안위브 작은도서관,,서울특별시 동대문구 답십리로 130 ,,,127.0506612,37.5748906,,,,,
루씨 작은도서관,,서울특별시 동대문구 회기로18길 8(룻교회) 1층,,,127.0500384,37.5909561,,,,,
배봉산 숲속도서관,,서울특별시 동대문구 전농로16길 97,,,127.0605702,37.5784361,,,,,
빛과진리선교원 어린이작은도서관,,서울특별시 동대문구 전농동 647-39 빛과진리선교원,,,127.0474291,37.57373229,,,,,
사랑듬북작은도서관,,서울특별시 동대문구 사가정로23나길 12(장안동) 참사랑교회 1층,,,127.0711777,37.580498,,,,,
서울특별시교육청동대문도서관,,서울특별시 동대문구 천호대로4길 22,,,127.0247655,37.57348736,,,,,
숲 작은도서관,,서울특별시 동대문구 서울시립대로12길 99 전농교회 1층,,,127.0550085,37.57665642,,,,,
슈필라움작은도서관,,서울특별시 동대문구 전농로16길 30 2층,,,127.0567432,37.5781051,,,,,
아름숲어린이문고,,서울특별시 동대문구 전농로16길 51 관리동 (래미안아름숲아파트) 110동 지하1층,,,127.0588096,37.5806066,,,,,
아주좋은꿈터작은도서관,,서울특별시 동대문구 왕산로16가길 7 ,,,127.0294572,37.577178,,,,,
어린이도서관꿈틀,,서울특별시 동대문구 전농로16길 59(전농동) 1층,,,127.0583844,37.5782218,,,,,
예스아이캔 작은도서관,,서울특별시 동대문구 답십리로60길 74 2층,,,127.0611009,37.5698691,,,,,
용두어린이영어도서관,,서울특별시 동대문구 무학로 133 용두어린이 영어도서관,,,127.0303249,37.57611784,,,,,
용신동작은도서관,,서울특별시 동대문구 천호대로27길 35 용신주민센터 3층,,,127.037274,37.57579709,,,,,
이문1동꿈꾸는작은도서관,,서울특별시 동대문구 외대역동로 114-1 이문1동주민센터 3층,,,127.0654822,37.59781152,,,,,
이문2동작은도서관,,서울특별시 동대문구 신이문로27-5 이문2동주민센터 1층 ,,,127.0651022,37.60337376,,,,,
이문어린이도서관(숲속작은도서관),,서울특별시 동대문구 천장산로9길 68(이문동) 고황경로당 ,,,127.0538429,37.59889462,,,,,
이문체육문화센터어린이도서관,,서울특별시 동대문구 한천로58길 81-49,,,127.0687022,37.60224443,,,,,
이웃과함께하는 작은도서관,,서울시 동대문구 사가정로 2길 59 답십리교회 지하1층,,,127.0533098,37.56994226,,,,,
장안1동작은도서관,,서울특별시 동대문구 장한로26가길 113 장안1동자치회관 지층,,,127.0695029,37.56697548,,,,,
장안2동작은도서관,,서울특별시 동대문구 사가정로 230-1 장안2동주민센터 3층,,,127.0705898,37.57847272,,,,,
장안꿈마루어린이작은도서관,,서울특별시 동대문구 한천로28길 5,,,127.0653412,37.5738492,,,,,
장안마루작은도서관,,서울특별시 동대문구 사가정로 64  성우스타팰리스 101동,,,127.051223,37.5742514,,,,,
장안어린이도서관,,서울특별시 동대문구 장한로26다길 10 ,,,127.0732012,37.57124544,,,,,
전농2동뜨락작은도서관,,서울특별시 동대문구 사가정로 137 전농2동주민센터 3층,,,127.0600085,37.57809232,,,,,
제기동미래뜰작은도서관,,서울특별시 동대문구 약령시로 71 제기동주민센터 2층,,,127.0378225,37.58312836,,,,,
청솔우성아파트 작은도서관,,서울특별시 동대문구 전농로10길 20 ,,,127.0578432,37.5746242,,,,,
포도나무작은도서관,,서울특별시 동대문구 장한로27가길 58 영성감리교회 1층 ,,,127.0691713,37.5755851,,,,,
한국과학기술원고등과학원도서실,,서울특별시 동대문구 회기로 85 한국과학기술원 부속 고등과학원 1호관 4층,,,127.0461199,37.59553603,,,,,
한국국방연구원지식정보실,,서울특별시 동대문구 회기로 37 한국국방연구원 본관 1~2층,,,127.0404397,37.59323032,,,,,
회기동꿈자람작은도서관,,서울특별시 동대문구 회기로25길 12-1 회기동주민센터 2층,,,127.0548175,37.59134717,,,,,
회기마루작은도서관,,서울특별시 동대문구 경희대로3길 56 연화사 1층 ,,,127.0482889,37.594202,,,,,
휘경1동새싹마루작은도서관,,서울특별시 동대문구 외대역동로6길 3 휘경1동주민센터 3층 주,,,127.0657309,37.59291254,,,,,
휘경2동꿈빛누리작은도서관,,서울특별시 동대문구 한천로 329 휘경2동주민센터 4층,,,127.0685866,37.59012542,,,,,
휘경어린이도서관,,서울특별시 동대문구 망우로18가길 38,,,127.0606088,37.58868538,,,,,
국사봉숲속작은도서관,,서울특별시 동작구 양녕로23길 27 (상도동) ,,,126.9405901,37.49543219,,,,,
기상청도서관,,서울특별시 동작구 여의대방로16길 61,,,126.9176068,37.49418992,,,,,
까망돌어린이도서관,,서울특별시 동작구 흑석한강로 132층 서울남부교회,,,126.9665712,37.50564647,,,,,
꿈담도서관,,서울특별시 동작구 성대로2길 9 3층,,,126.9294071,37.4991168,,,,,
꿈먹작은도서관,,서울특별시 동작구 동작대로11길 77 성진교회,,,126.9749408,37.4809331,,,,,
꿈익는책마을,,서울특별시 동작구 상도로38길 24 남현교회,,,126.9455533,37.5012919,,,,,
나무별작은도서관,,서울특별시 동작구 장승배기로 6 지층,,,126.9457756,37.50412767,,,,,
노량진1동작은도서관,,서울특별시 동작구 장승배기로28길 30 (노량진동) 노량진1동 주민센터 3층 ,,,126.9471849,37.51641097,,,,,
노량진2동작은도서관,,서울특별시 동작구 장승배기로19길 48 (노량진동) 노량진2동 주민센터 1층,,,126.9450252,37.51578562,,,,,
농심식문화전문도서관,,서울특별시 동작구 여의대방로 112,,,126.9188865,37.4969239,,,,,
다울작은도서관,,서울특별시 동작구 사당로20길 132 (사당동) 2층 ,,,126.9732534,37.4789027,,,,,
담소작은도서관,,서울특별시 동작구 강남초등길 24 (상도동) 3층 ,,,126.9519663,37.50512326,,,,,
담쟁이작은도서관,,서울특별시 동작구 동작대로 13길 27 석천장로교회 1층,,,126.9787103,37.48168732,,,,,
대방동작은도서관,,서울특별시 동작구 여의대방로44길 20 (대방동) 대방동주민센터 2층 ,,,126.9343255,37.50622213,,,,,
대방어린이도서관,,서울특별시 동작구 대방동길55(대방동379-2),,,126.9311477,37.51310982,,,,,
동작샘터도서관,,서울특별시 동작구 동작대로29길 63-26(동작구다문화가족지원센터) 1층 ,,,126.9775871,37.48837378,,,,,
동작어린이도서관,,서울특별시 동작구 장승배기로 16길 98(노량진 2동 225-161),,,126.9434278,37.50919685,,,,,
보라매e편한세상작은도서관,,서울특별시 동작구 보라매로 70 보라매e편한세상아파트 101동 정문입구 1층 ,,,126.9286026,37.49547288,,,,,
비전어린이도서관,,서울특별시 동작구 사당로20길 126 온세상교회,,,126.9737188,37.47900239,,,,,
비전어린이도서관,,서울특별시 동작구 사당로20길 126 온세상교회 ,,,126.9714856,37.4789559,,,,,
사당1동작은도서관,,서울특별시 동작구 동작대로17길 28 (사당동) 사당1동주민센터 주민센터 내,,,126.9824604,37.49217125,,,,,
사당2동작은도서관,,서울특별시 동작구 동작대로29길 52 (사당동) 사당2동주민센터 2층,,,126.9792532,37.48871356,,,,,
사당3동작은도서관,,서울특별시 동작구 사당로17길 86 (사당동) 사당3동주민센터 2층,,,126.9720387,37.48668611,,,,,
사당4동작은도서관,,서울특별시 동작구 사당로16아길 6 (사당동) 사당4동주민센터 2층,,,126.9716328,37.48097418,,,,,
사당5동작은도서관,,서울특별시 동작구 사당로2가길 219 (사당동) 사당5동주민센터 3층,,,126.9669812,37.48566632,,,,,
사당솔밭도서관,,서울특별시 동작구 솔밭로 86,,,126.9673502,37.48408051,,,,,
상도1동작은도서관,,서울특별시 동작구 상도로53길 9 (상도동) 상도1동주민센터 2층 2,,,126.9529989,37.50856136,,,,,
상도2동작은도서관,,서울특별시 동작구 상도로 211 (상도동) 상도2동주민센터 2층,,,126.9504458,37.50679453,,,,,
상도3동작은도서관,,서울특별시 동작구 성대로2길 11 (상도동) 상도3동주민센터 ,,,126.9314045,37.49912671,,,,,
상도4동작은도서관,,서울특별시 동작구 성대로29길 53 (상도동) 상도4동주민센터 2층 ,,,126.9327064,37.50377461,,,,,
상도SH.Ville작은도서관,,서울특별시 동작구 상도로 53길 70 주민공동시설 지하 2층 지,,,126.9540272,37.50177751,,,,,
상도더?아파트작은도서관,,서울특별시 동작구 장승배기로4길 9 상도더샵아파트 관리동,,,126.9438134,37.50144818,,,,,
상도중앙작은도서관,,서울특별시 동작구 상도로15길 47 상도중앙교회 ,,,126.9323629,37.50197734,,,,,
생명나무도서관,,서울특별시 동작구 양녕로249 1층,,,126.9516771,37.50946978,,,,,
서울특별시교육청동작도서관,,서울특별시 동작구 장승배기로 94,,,126.9401028,37.50596898,,,,,
성대골어린이도서관,,서울특별시 동작구 성대로10길 23 1층,,,126.935103,37.49690683,,,,,
소망작은도서관,,서울특별시 동작구 보라매로 71 3층,,,126.9251117,37.4957269,,,,,
신대방1동작은도서관,,서울특별시 동작구 신대방길 72 (신대방동) 신대방1동주민센터 주민센터 내,,,126.9331587,37.50552251,,,,,
신대방2동작은도서관,,서울특별시 동작구 여의대방로24길 106 (신대방동) 신대방2동주민센터 2층 층,,,126.9343255,37.50622213,,,,,
