명칭,latitude,longitude,Station_line,구분,Area(m^2)
GS25 군자행운점,37.55430776,127.0748263,,편의점,
(주)코리아세븐 중곡타운점,37.55745549,127.0826572,,편의점,
(주)코리아세븐 용마초교점,37.55737373,127.0853673,,편의점,
CU구의그린점,37.5448434,127.0854552,,편의점,
GS25 중곡역점,37.56587336,127.0833687,,편의점,
CU 자양장미점,37.5351257,127.0611534,,편의점,
지에스(GS)25 자양강변점,37.52990909,127.0787905,,편의점,
씨유광진중앙점,37.55986428,127.0749925,,편의점,
지에스25(GS25)구의바우점,37.54276061,127.091403,,편의점,
지에스25(GS25)중곡중광점,37.56423266,127.0830831,,편의점,
씨유(CU) 군자본점,37.55781421,127.0754664,,편의점,
씨유(CU)구의개나리점,37.5382527,127.0920175,,편의점,
씨유 건대한림타워점,37.54080913,127.0689907,,편의점,
지에스(GS)25 중곡동일로점,37.56795046,127.0788507,,편의점,
씨유자양차이나,37.53802663,127.065406,,편의점,
365플러스 중곡점,37.55971997,127.0802941,,편의점,
씨유 구의그랜드점,37.54367356,127.0839174,,편의점,
세븐일레븐 자양점,37.53358482,127.0750486,,편의점,
세븐일레븐 건대스타시티점,37.53700164,127.0729628,,편의점,
GS25 광나루 현대점,37.54703712,127.1075449,,편의점,
CU 건대대로점,37.53998293,127.0695777,,편의점,
지에스25뉴자양대동점,37.53575121,127.0672208,,편의점,
씨유 세종대후문점,37.55367179,127.07361,,편의점,
미니스톱 아차산르블랑점,37.55373451,127.0896302,,편의점,
이마트24 광진화양점,37.54476546,127.0681352,,편의점,
지에스25 중곡희망점,37.56216807,127.0785461,,편의점,
CU광진군자로점,37.55230885,127.0712611,,편의점,
씨유 자양건대점,37.53728809,127.0749348,,편의점,
씨유(CU) 자양번영로점,37.53462563,127.0763421,,편의점,
세븐일레븐 자양3호점,37.53243902,127.0799867,,편의점,
세븐일레븐(건대예술점),37.54359372,127.0720679,,편의점,
GS25 구의새한점,37.54039743,127.0884971,,편의점,
씨유(CU)화양문화,37.54778052,127.0702042,,편의점,
GS25 군자역점,37.55803188,127.0797354,,편의점,
GS25 구의타운점,37.53914351,127.0943108,,편의점,
이마트24중곡용마로점,37.57001489,127.0858654,,편의점,
씨유(CU) 구의가락점,37.54180972,127.0858466,,편의점,
GS25 경희점,37.59275828,127.0523501,,편의점,
지에스25 청량현대점,37.59016846,127.0515639,,편의점,
지에스25 외대경희,37.59830048,127.0568007,,편의점,
지에스25 전농래미안,37.57550604,127.0496959,,편의점,
지에스25 제기롯데점,37.57716395,127.0358094,,편의점,
지에스25(GS25) 동대문SK,37.57665904,127.0615677,,편의점,
지에스25 동대문신설점,37.57763539,127.0256065,,편의점,
(주)코리아세븐 장안퍼스티지점,37.57145193,127.0708668,,편의점,
씨유 휘경SK뷰점,37.59372709,127.0649278,,편의점,
씨유 답십리카운티에비뉴점,37.57522379,127.0549266,,편의점,
씨유 답십리리더스점,37.5659477,127.061125,,편의점,
지에스25 답십리청마루점,37.57304417,127.0658802,,편의점,
지에스25 이문래미안점,37.5937874,127.0588381,,편의점,
씨유 장안고려점,37.56425589,127.065333,,편의점,
세븐일레븐 경희대3호점,37.59818423,127.0556951,,편의점,
(주)코리아세븐 청계스카이렉스점,37.57200714,127.0239066,,편의점,
씨유 청량한신점,37.5880287,127.0492262,,편의점,
(주)코리아세븐 신제기점,37.57867632,127.0331361,,편의점,
지에스25 동대문구청점,37.57497077,127.0404807,,편의점,
씨유 외대앞역점,37.59515521,127.062492,,편의점,
지에스25 이문삼거리,37.60245804,127.0622778,,편의점,
지에스25 전농그린점,37.57882284,127.05581,,편의점,
데이앤데이 장안다우점,37.56449397,127.0720897,,편의점,
(주)코리아세븐 경희대4호점,37.5915977,127.0509377,,편의점,
씨유 휘경주공점,37.58430954,127.0683143,,편의점,
지에스25 경희원룸점,37.59093619,127.0515616,,편의점,
지에스25 회기한양점,37.5912085,127.0556719,,편의점,
세븐일레븐 장안드림점,37.56524389,127.0674838,,편의점,
지에스25 장안사랑점,37.56776045,127.0699807,,편의점,
씨유 장안스타점,37.56830513,127.0702394,,편의점,
(주)코리아세븐 답십리역점,37.56593245,127.0545369,,편의점,
(주)코리아세븐 시립대사랑점,37.58474805,127.0524551,,편의점,
씨유 답십리두산점,37.56912316,127.057546,,편의점,
미니스톱 신이문역점,37.60342391,127.0670257,,편의점,
지에스(GS)25 전농중앙점,37.57588884,127.0578723,,편의점,
(주)코리아세븐 답십리사거리점,37.57267766,127.058681,,편의점,
씨유 답십리삼성위브점,37.57285496,127.0524012,,편의점,
미니스톱 장안금빛점,37.57085867,127.0688016,,편의점,
CU 장안퍼스트점,37.57412646,127.0712793,,편의점,
(주)코리아세븐 장안해피트리점,37.56374246,127.0632752,,편의점,
지에스25 장안골든점,37.56550613,127.0706296,,편의점,
씨유 고대1호점,37.58844431,127.0351556,,편의점,
지에스(GS)25 장안성광점,37.5633417,127.064761,,편의점,
지에스25(GS25) 장안양우점,37.56975522,127.0697297,,편의점,
로그인 신설동역점,37.57615843,127.0258085,,편의점,
지에스25 동대문장한평점,37.56213555,127.0645738,,편의점,
씨유 이문투니온점,37.60350619,127.0622201,,편의점,
세븐일레븐 휘경본점,37.59120235,127.0570279,,편의점,
세븐일레븐 경희대기숙사점,37.59425488,127.0565362,,편의점,
GS25 외대스타점,37.5956973,127.0599621,,편의점,
세븐일레븐 서울시립대점,37.58330097,127.0548365,,편의점,
씨유 신설베르빌점,37.57460005,127.0263098,,편의점,
씨유 용두점,37.57718858,127.0294706,,편의점,
씨유 안암로타리점,37.58282329,127.0306031,,편의점,
씨유 쵤영소사거리점,37.57293915,127.0667877,,편의점,
씨유 용두안암점,37.57779974,127.0279437,,편의점,
씨유 경동사거리점,37.57747383,127.0374575,,편의점,
세븐일레븐 휘경시립대점,37.58692728,127.0565592,,편의점,
GS25 시립대점,37.5839389,127.0535991,,편의점,
씨유 답십리위브점,37.57285496,127.0524012,,편의점,
씨유 청량코아점,37.5817583,127.0449984,,편의점,
(주)청원에셋 씨유청원에셋점,37.56481549,127.0560695,,편의점,
씨유 용두리치점,37.57941666,127.0305146,,편의점,
씨유 청량리전농점,37.57894729,127.0430703,,편의점,
(주)코리아세븐 청량미주점,37.5821227,127.0472091,,편의점,
지에스25 이문사랑점,37.60559292,127.0662857,,편의점,
지에스25 동대문한신점,37.57332786,127.0462046,,편의점,
(주)코리아세븐 동대문경남점,37.56945209,127.0714388,,편의점,
(주)코리아세븐 용두역점,37.57371315,127.0402559,,편의점,
씨유 청량리경찰서점,37.58366171,127.0448529,,편의점,
지에스25 청량리햇살점,37.58419998,127.0491029,,편의점,
씨유 제기약령시점,37.58302062,127.0374437,,편의점,
지에스25 동대문두산점,37.566659,127.0570401,,편의점,
GS25 외대이문점,37.59886442,127.0588004,,편의점,
GS25 회기역점,37.59017656,127.0578068,,편의점,
세븐일레븐 시립대후문점,37.58630307,127.0609049,,편의점,
씨유 답십리점,37.57253938,127.048947,,편의점,
씨유 풍물시장점,37.57193295,127.0249466,,편의점,
지에스25 장안햇살점,37.56758403,127.0679889,,편의점,
씨유 장안으뜸점,37.5702932,127.0662952,,편의점,
(주)코리아세븐 서울동부병원점,37.57565403,127.0311354,,편의점,
(주)코리아세븐 답십리타운점,37.57101291,127.05605,,편의점,
씨유 회기힐스테이트점,37.58997355,127.0542271,,편의점,
(주)코리아세븐 장안2호점,37.5661656,127.0666951,,편의점,
지에스25 휘경주공점,37.58159942,127.0713852,,편의점,
GS25 전농제일점,37.58527056,127.0526122,,편의점,
씨유 용두대박점,37.57573936,127.0324573,,편의점,
세븐일레븐 고대원룸점,37.58571441,127.0338612,,편의점,
씨유 전농우성점,37.57734724,127.064387,,편의점,
씨유 장안행운점,37.56224397,127.0641736,,편의점,
지에스25 동대문신동아점,37.57350549,127.0325874,,편의점,
지에스25 용두동아,37.5742329,127.0304248,,편의점,
씨유 외대얄개점,37.59490582,127.0580862,,편의점,
씨유 용두희망점,37.57672705,127.0410864,,편의점,
지에스25 장안중앙,37.56237974,127.0660051,,편의점,
지에스25 답십리중앙점,37.56830746,127.0513681,,편의점,
씨유 고대어진재점,37.59100885,127.0379097,,편의점,
지에스25 답십리삼성점,37.5757471,127.0672471,,편의점,
GS25 장안행복점,37.57104642,127.0712671,,편의점,
지에스25 동대문정릉천점,37.58267031,127.0348095,,편의점,
지에스25 동대문휘경점,37.58862886,127.0597337,,편의점,
(주)비지에프리테일 장안관광호텔점,37.56233423,127.0609886,,편의점,
씨유 외대이문점,37.59465182,127.0607873,,편의점,
(주)코리아세븐 휘경시민점,37.58735606,127.0605711,,편의점,
지에스25 장안현대점,37.57181423,127.0742187,,편의점,
(주)코리아세븐 이문통일점,37.59448655,127.0592355,,편의점,
(주)코리아세븐 전농점,37.57531505,127.0458666,,편의점,
세븐일레븐 장안제일점,37.5734865,127.0691366,,편의점,
지에스25 답십리타운,37.56972912,127.0569114,,편의점,
(주)코리아세븐 장안래미안점,37.57469826,127.0737341,,편의점,
(주)코리아세븐 장안한천로점,37.5673483,127.0640026,,편의점,
지에스25 전농삼성점,37.57955359,127.0596007,,편의점,
세븐일레븐 외대미니점,37.59679267,127.0566134,,편의점,
지에스25 장안두봉점,37.56202818,127.0675695,,편의점,
씨유 경희대점,37.59249251,127.0535112,,편의점,
씨유 장안드림점,37.57271799,127.0736834,,편의점,
지에스25 장안에이스점,37.57234142,127.0682128,,편의점,
씨유 제기타운점,37.58460236,127.0330495,,편의점,
씨유 답십리두산행운점,37.57006932,127.0598603,,편의점,
세븐일레븐 장안본점,37.57286017,127.067979,,편의점,
씨유 용두동아점,37.57367468,127.0309759,,편의점,
씨유 용두두산위브점,37.57383643,127.0371316,,편의점,
세븐일레븐 경희대제일점,37.59188074,127.0514733,,편의점,
세븐일레븐 이문경희점,37.59237579,127.0577983,,편의점,
(주)바이더웨이 외대점,37.5965478,127.0605682,,편의점,
(주)코리아세븐 장안힐스테이트점,37.5763379,127.0745726,,편의점,
(주)코리아세븐 동대문답십리점,37.57330205,127.0570221,,편의점,
(주)코리아세븐 장안썬앤빌점,37.56915025,127.0693345,,편의점,
(주)코리아세븐 장안노블레스점,37.56168533,127.0680791,,편의점,
지에스25 답십리우성점,37.57483977,127.0611762,,편의점,
씨유 제기휴플러스점,37.58722864,127.038493,,편의점,
지에스25 휘경럭키,37.58791114,127.05623,,편의점,
씨유 제기원룸점,37.58620693,127.0343616,,편의점,
지에스25 신설중앙점,37.57549331,127.0254337,,편의점,
세븐일레븐 이문대화점,37.59872541,127.0576811,,편의점,
GS25 고려대역점,37.59050162,127.0367009,,편의점,
씨유 용두허브리츠점,37.57649318,127.0366054,,편의점,
씨유 휘경행복점,37.58884397,127.0593072,,편의점,
GS25 장안러브점,,,,편의점,
씨유 전농시립대점,37.58637841,127.0540236,,편의점,
씨유 답십리메트로점,37.56950154,127.0503381,,편의점,
미니스톱 장안벤처빌점,37.56880107,127.0688011,,편의점,
이마트24 장안쉐르빌점,37.57028734,127.0691261,,편의점,
씨유 제기점,37.58289795,127.0416166,,편의점,
세븐일레븐 외대한남점,37.59548849,127.0580872,,편의점,
GS25 경희의대점,37.59232415,127.0542267,,편의점,
GS25 외대후레쉬점,37.59925972,127.0574522,,편의점,
GS25 용두사랑점,37.57689932,127.0323941,,편의점,
씨유 카이스트점,37.59161545,127.0498815,,편의점,
씨유 이문1호점,37.59863824,127.0573848,,편의점,
365PLUS편의점 외대역점,37.59457559,127.0630232,,편의점,
씨유 휘경점,37.5890045,127.0611116,,편의점,
씨유 용두래미안점,37.57463468,127.0375171,,편의점,
씨유 신설남예종점,37.57726263,127.0252694,,편의점,
지에스25 휘경시립,37.58700325,127.0601657,,편의점,
지에스(GS)25 역촌센트레빌,37.60356465,126.9058015,,편의점,
지에스25 삼육병원점,37.58953651,127.0623813,,편의점,
(주)코리아세븐 안암로타리점,37.58223348,127.029988,,편의점,
지에스25 장안삼거리,37.5789879,127.0710715,,편의점,
코리아세븐 장안위더스점,37.56697417,127.0625622,,편의점,
GS25 이문쌍용점,37.60075075,127.0687695,,편의점,
씨유 외대역점,37.59590482,127.0655072,,편의점,
지에스25 뉴답십리도서관점,37.57368613,127.0503185,,편의점,
GS25 경희프라자점,37.59377621,127.0507417,,편의점,
세븐일레븐 장안삼환파크빌점,37.57736106,127.0740161,,편의점,
세븐일레븐 고대로데오점,37.58814714,127.0355137,,편의점,
(주)코리아세븐 경희의료원점,37.59377621,127.0507417,,편의점,
세븐일레븐 동대문휘경로점,37.59019888,127.0617717,,편의점,
씨유 제기리더스캐슬점,37.57744071,127.0331017,,편의점,
씨유 장안플러스점,37.56537189,127.0669106,,편의점,
세븐일레븐 답십리미드카운티점,37.57321887,127.0559317,,편의점,
씨유 장안래미안점,37.5750721,127.0742821,,편의점,
지에스25  전농공원,37.57815578,127.051578,,편의점,
지에스25 장안은하수점,37.5728841,127.0704966,,편의점,
세븐일레븐 약령시장점,37.58006035,127.0381764,,편의점,
지에스25 전농캐슬점,37.57770579,127.0495537,,편의점,
지에스25 장안스타본점,37.56246482,127.0684875,,편의점,
씨유 제기미래점,37.57913524,127.0339425,,편의점,
미니스톱 장안삼거리점,37.57857675,127.070366,,편의점,
씨유 청량리역점,37.5813364,127.047218,,편의점,
씨유 신이문역점,37.5986809,127.0675353,,편의점,
씨유 장한평점,37.562154,127.0665594,,편의점,
(주)코리아세븐 신설2호점,37.57539324,127.0248717,,편의점,
씨유 이문행복점,37.60174117,127.0656819,,편의점,
(주)코리아세븐 답십리점,37.57460947,127.0601291,,편의점,
지에스25 동대문용두점,37.57560438,127.0414094,,편의점,
지에스25 동대문메가,37.56980221,127.0494665,,편의점,
지에스25 장안타운점,37.56919754,127.0644331,,편의점,
지에스리테일 용두타운,37.57679639,127.0390728,,편의점,
(주)코리아세븐 장안센터점,37.5694132,127.0681973,,편의점,
씨유 경희스타점,37.59301823,127.0506705,,편의점,
씨유 전농배봉로점,37.58085653,127.0517398,,편의점,
지에스25 고대으뜸,37.58820427,127.0349167,,편의점,
GS25 동대문장안점,37.57514327,127.0716664,,편의점,
씨유 신설교보점,37.57589212,127.024866,,편의점,
(주)코리아세븐 장안대로점,37.56881082,127.0698438,,편의점,
지에스25 답십리사거리점,37.56544384,127.0553083,,편의점,
이존(e zone),37.5825537,127.0383507,,편의점,
(주)코리아세븐 용두사거리점,37.5774851,127.030899,,편의점,
(주)코리아세븐 동대문경찰서점,37.58290064,127.0441215,,편의점,
지에스25 용두청계점,37.57099559,127.0325794,,편의점,
씨유 답십리역점,37.56796086,127.051738,,편의점,
지에스25 장안공원,37.57726328,127.0700717,,편의점,
씨유 장안에뜨와르점,37.56888136,127.0683157,,편의점,
이마트24 고대역점,37.58935308,127.0368366,,편의점,
지에스25 장안뉴러브점,37.5704687,127.0715621,,편의점,
지에스25 답십리하늘점,37.56544384,127.0553083,,편의점,
씨유 장안포레스트점,37.56136855,127.0699154,,편의점,
지에스25 장안래미안점,37.57265433,127.0747697,,편의점,
지에스25 신이문로점,37.6031955,127.0662469,,편의점,
씨유 회기중앙점,37.590577,127.0579105,,편의점,
지에스25  청계푸르지오점,37.56895705,127.0505799,,편의점,
씨유 장안사거리점,37.57274436,127.0695736,,편의점,
지에스25 답십리래미안점,37.57285496,127.0524012,,편의점,
지에스25  답십리역,37.56699212,127.0539285,,편의점,
지에스25 중랑교점,37.59122764,127.0670365,,편의점,
씨유 휘경해모로점,37.59088694,127.0624907,,편의점,
씨유 답십리스카이점,37.56518608,127.0562375,,편의점,
지에스25 휘경JS점,37.59097394,127.064417,,편의점,
씨유 청계센트럴점,,,,편의점,
지에스25(GS25) 장안스타본점,37.56246482,127.0684875,,편의점,
지에스25(GS25) 장안월드점,37.56270379,127.0710267,,편의점,
미니스톱 장안3점,37.56542675,127.0633296,,편의점,
씨유 동대문전농점,37.57665904,127.0615677,,편의점,
세븐일레븐 답십리카페점,37.57570191,127.0570823,,편의점,
씨유제기한신점,37.59050598,127.0404416,,편의점,
(주)코리아세븐 답십리교차로점,37.5660352,127.0560116,,편의점,
씨유 뉴답십리간데메점,37.57409832,127.0481977,,편의점,
지에스25  전농햇살점,37.57640519,127.0473915,,편의점,
지에스25(GS25) 동대문장안교점,37.57915595,127.0736916,,편의점,
씨유 동아제약점,37.57263188,127.0287872,,편의점,
지에스(GS)25 신설본점,37.57260906,127.0269771,,편의점,
씨유 홍릉점,37.58692356,127.0411813,,편의점,
씨유(CU) 장안대로,37.57644233,127.0723897,,편의점,
㈜코리아세븐 장안위니드점,37.56449618,127.0700722,,편의점,
씨유 참행복점,37.59049996,127.0646882,,편의점,
지에스25 장안썬앤빌,37.56915025,127.0693345,,편의점,
지에스25 답십리동아점,37.56771233,127.0617436,,편의점,
씨유전농크레시티점,37.57833053,127.052886,,편의점,
지에스25(GS25)회기자인M점,37.59167639,127.0567973,,편의점,
지에스25 답십리한양점,37.57268873,127.060314,,편의점,
미니스톱 장안장평점,37.56750833,127.0712187,,편의점,
지에스25 외대휘경,37.59491351,127.063267,,편의점,
㈜코리아세븐 답십리위브점,37.57285496,127.0524012,,편의점,
씨유 뉴장안홈타운점,37.57050722,127.0723808,,편의점,
미니스톱 휘경주공점,37.58316898,127.0685993,,편의점,
지에스(GS)25 외대2점,37.59594226,127.0610583,,편의점,
씨유 휘경 지웰점,37.59408071,127.0637941,,편의점,
지에스(GS)25 청량사랑점,37.58191162,127.044136,,편의점,
지에스(GS)25 장안월드점,37.56270379,127.0710267,,편의점,
씨유 동대문도서관점,37.5736331,127.0250698,,편의점,
(주)코리아세븐 고대안암골점,37.58363988,127.0341359,,편의점,
씨유 장한평2호점,37.56145397,127.0671114,,편의점,
지에스25전농시립대로점,37.58024971,127.0529477,,편의점,
미니스톱 장안센트럴점,37.57387841,127.0671453,,편의점,
씨유 장안에스점,37.57558237,127.068869,,편의점,
씨유 용두으뜸점,37.58124679,127.0278075,,편의점,
씨유 장안중앙점,37.56349022,127.0694444,,편의점,
세븐일레븐 청량리시조사점,37.58619471,127.0515925,,편의점,
(주)코리아세븐 회기해피파크점,37.58982535,127.0551699,,편의점,
세븐일레븐 경희대대현점,37.59082936,127.0543264,,편의점,
씨유 청계노벨리아점,37.57373488,127.0451793,,편의점,
지에스25 장안주공점,37.58025195,127.0708553,,편의점,
지에스25 동대문지웰,37.57308881,127.0237718,,편의점,
씨유 제기푸르지오1호점,37.57775047,127.0324772,,편의점,
세븐일레븐 시립대본점,,,,편의점,
세븐일레븐 외대대로점,37.59811353,127.0614608,,편의점,
GS25 청량떡전교점,37.58626049,127.0501011,,편의점,
씨유청계포레스트힐,37.5712775,127.0265225,,편의점,
지에스25 신회기역,37.58979028,127.0561794,,편의점,
지에스25 장안시티점,37.5744779,127.0689132,,편의점,
지에스25 제기정화점,37.58518895,127.0414832,,편의점,
씨유 답십리자이점,37.56779095,127.0584549,,편의점,
세븐일레븐 장안바우점,37.57182921,127.0718433,,편의점,
세븐일레븐 이문행복점,37.60180626,127.0626173,,편의점,
세븐일레븐 아이클래스청계점,37.57074213,127.0284498,,편의점,
미니스톱 장안본점,37.57547975,127.0706838,,편의점,
씨유 전농대로점,37.57867969,127.0499492,,편의점,
씨유 답십리대림점,37.57090036,127.064871,,편의점,
씨유 이대정문점,37.55905543,126.9458803,,편의점,
세븐일레븐 동대문전농점,37.57857113,127.0568992,,편의점,
씨유 전농으뜸점,37.58307987,127.0526449,,편의점,
세븐일레븐 부티크호텔K점,37.56360877,127.0576053,,편의점,
지에스25 전농사거리,37.57847366,127.0577863,,편의점,
세븐일레븐 휘경스타점,37.58581248,127.0672266,,편의점,
지에스25(GS25)신설으뜸점,37.57490727,127.0260115,,편의점,
(주)코리아세븐 동대문외대앞역점,37.59538586,127.0633413,,편의점,
씨유 장안동국점,37.57869368,127.0739424,,편의점,
지에스25 신이문대림점,37.60543825,127.0644469,,편의점,
지에스(GS25) 동대문배봉,37.57841398,127.0668879,,편의점,
지에스25 장안홈타운점,37.57105683,127.0751137,,편의점,
지에스25  답십리센터점,37.57618061,127.0551815,,편의점,
코리아세븐 청계두물다리점,37.57116535,127.0331784,,편의점,
지에스25 장안벤처빌점,37.56851356,127.0688024,,편의점,
지에스25 이문햇살,37.59389941,127.0577137,,편의점,
지에스25 전농SK점,37.57665904,127.0615677,,편의점,
지에스25 휘경사랑점,37.58250017,127.068606,,편의점,
(주)코리아세븐 외대경희점,37.59827571,127.0565838,,편의점,
(주)코리아세븐 외대점,37.5965478,127.0605682,,편의점,
이마트24 장안빌리지점,37.57174201,127.0730012,,편의점,
지에스25 답십리한천로점,37.57631848,127.0665157,,편의점,
지에스25  제기타운점,37.5891482,127.0384929,,편의점,
씨유 회기나무점,37.58927253,127.0553082,,편의점,
(주)코리아세븐 청량리전농점,37.58279044,127.0489544,,편의점,
이마트24 R명동역점,37.56082549,126.9868735,,편의점,
지에스25 카이스트원룸점,37.591332,127.0496743,,편의점,
씨유 장안쉐르빌점,37.57146823,127.069199,,편의점,
(주)코리아세븐 면목한신점,37.58619191,127.0763668,,편의점,
이마트24 상봉역점,37.59779096,127.0853865,,편의점,
세븐일레븐 면목그린점,37.58379301,127.0868047,,편의점,
지에스25 신내행운점,37.60646148,127.0982168,,편의점,
행복한편의점(고마트),37.60493964,127.0769349,,편의점,
GS25 먹골역점,37.60978972,127.0774041,,편의점,
GS25 묵동중앙점,37.60791654,127.0763382,,편의점,
GS25 중랑중화고점,37.60470675,127.0822474,,편의점,
GS25 중화태릉점,37.59777412,127.0738802,,편의점,
씨유 신내중앙점,37.61410176,127.0910347,,편의점,
(주)코리아세븐 상봉이노시티점,37.59833282,127.0916241,,편의점,
GS25 망우한일점,37.59058405,127.0947834,,편의점,
GS25사가정스타점,37.58182879,127.0880963,,편의점,
씨유 면목사랑점,37.5881469,127.1002035,,편의점,
GS25 상봉동일로점,37.59293336,127.0787698,,편의점,
GS25 면목두성점,37.58886906,127.0783753,,편의점,
세븐일레븐 봉천 샛별점,37.48711061,126.9339364,,편의점,
GS25 상봉송림점,37.59936596,127.0951868,,편의점,
지에스(GS)25답십리한신점,37.56993968,127.0627727,,편의점,
GS25 면목행운점,37.58760869,127.0916076,,편의점,
씨유중화으뜸점,37.59972856,127.0852255,,편의점,
씨유면목남촌공원점,37.58599237,127.0914172,,편의점,
씨유중랑면목대로점,37.58838096,127.0959948,,편의점,
씨유신내IC점,37.61528809,127.1012178,,편의점,
씨유상봉사랑점,37.59570438,127.0864622,,편의점,
GS25면목타운점,37.58657004,127.0821555,,편의점,
GS25 묵동자이점,37.61484214,127.0778887,,편의점,
GS25면목점,37.58217635,127.0881545,,편의점,
GS25면목수성점,37.59093558,127.0847678,,편의점,
GS25면목금성점,37.59125048,127.0824769,,편의점,
GS25 면목 서일2 점,37.58999114,127.0994482,,편의점,
세븐일레븐 신내신아점,37.60645263,127.094707,,편의점,
GS25 면목서일,37.58887246,127.0985986,,편의점,
GS25묵동사자점,37.61494301,127.075181,,편의점,
GS25신내9단지점,37.61086744,127.0956519,,편의점,
씨유 중랑진선미점,37.60472253,127.0740662,,편의점,
CU중랑면목로점,37.58390174,127.092524,,편의점,
씨유 묵동드림점,37.60645799,127.0788419,,편의점,
CU상봉듀오트리스점,37.59740662,127.0921776,,편의점,
GS25 중화제일점,37.59957607,127.0788048,,편의점,
GS25 상봉사랑점,37.59448619,127.0793458,,편의점,
GS25중화우리점,37.60539291,127.0799486,,편의점,
GS25중화동일점,37.6033675,127.0767997,,편의점,
지에스25 망우본점,37.60055527,127.1010384,,편의점,
(주)코리아세븐 중랑면목점,37.59020821,127.0734644,,편의점,
GS25 망우한마음점,37.59187923,127.0974341,,편의점,
(주)지에스25 여의타워,37.51942067,126.9386104,,편의점,
GS25 봉화산역점,37.61634963,127.0926682,,편의점,
GS25 상봉동부점,37.59329727,127.0767083,,편의점,
이마트24 면목사랑,37.58390595,127.0899924,,편의점,
씨유 망우의리점,37.60015693,127.0909738,,편의점,
(주)코리아세븐 면목로데오점,37.5923557,127.0766317,,편의점,
GS25 중랑지웰,37.58725262,127.0863442,,편의점,
GS25 중랑동원,37.59077177,127.0900039,,편의점,
GS25 묵동신안점,37.61231435,127.0806723,,편의점,
GS25 신내동성,37.60892304,127.0958427,,편의점,
(주)코리아세븐 면목엠비스점,37.58923331,127.0935103,,편의점,
GS25 망우중앙점,37.59959692,127.0978916,,편의점,
GS25 사가정미소점,37.58031272,127.08913,,편의점,
세븐일레븐 망우써너스,37.59746632,127.0941603,,편의점,
세븐일레븐 상봉본점,37.59541241,127.0850323,,편의점,
GS25묵동아이파크,37.61187483,127.0749608,,편의점,
씨유 중화중앙점,37.59754034,127.0785845,,편의점,
GS25 중랑경남점,37.5748146,127.0809844,,편의점,
GS25 망우제일점,37.59871655,127.1025801,,편의점,
(주)코리아세븐 망우점,37.60059705,127.1033541,,편의점,
씨유 묵동도깨비점,37.61760056,127.0818172,,편의점,
씨유 용마산점,37.57290005,127.0842387,,편의점,
GS25면목한신,37.58838971,127.0767644,,편의점,
씨유중랑동일로점,37.59451269,127.0830014,,편의점,
씨유 면목중앙점,37.58449582,127.0889322,,편의점,
씨유 중랑신내점,37.60554852,127.0951102,,편의점,
씨유 묵동먹골역점,37.6133273,127.078852,,편의점,
GS25신내역점,37.6127899,127.1000836,,편의점,
(주)코리아세븐 상봉2호점,37.59597568,127.0893491,,편의점,
총각편의점,37.59615322,127.0838785,,편의점,
씨유중랑망우점,37.59054276,127.0938048,,편의점,
씨유 면목베네스트점,37.58458912,127.084461,,편의점,
(주)코리아세븐 면목두산점,37.57981567,127.0836857,,편의점,
씨유 망우사랑점,37.5960817,127.0949158,,편의점,
미니스톱 상봉점,37.59571825,127.0901932,,편의점,
씨유 망우행복점,37.60089888,127.1076908,,편의점,
세븐일레븐 신내제일점,37.60738604,127.0970617,,편의점,
세븐일레븐 면목패션점,37.5873129,127.0820457,,편의점,
씨유중랑송계공원점,37.58497232,127.0784455,,편의점,
지에스25중화지구점,37.59968736,127.0746247,,편의점,
(주)코리아세븐 용마공원2호점,37.59326595,127.0986198,,편의점,
지에스25 면목행복점,37.58341519,127.0910337,,편의점,
씨유(CU) 중화드림점,37.60563485,127.0807033,,편의점,
씨유 신내새한점,37.60493329,127.1012262,,편의점,
씨유중랑본점,37.59470301,127.0887825,,편의점,
세븐일레븐 면목늘푸른점,37.58334858,127.0794645,,편의점,
세븐일레븐 동일스타점,37.60792941,127.0749429,,편의점,
씨유면목희망점,37.57464734,127.0827198,,편의점,
씨유중랑면일초점,37.59152328,127.0984787,,편의점,
지에스(GS)25 상봉써너스점,37.59752321,127.0936689,,편의점,
지에스25 중랑동부점,37.60207313,127.0934243,,편의점,
지에스(GS)25 중랑우림점,37.59652424,127.0973874,,편의점,
(주)코리아세븐 상봉망우점,37.59544203,127.0932927,,편의점,
이마트24 중랑중화점,37.59855555,127.0761457,,편의점,
씨유 중랑행복점,37.58775789,127.0791638,,편의점,
지에스(GS)25중랑타운,37.60347534,127.0936543,,편의점,
씨유 면목으뜸점,37.58238528,127.0868279,,편의점,
씨유 묵동행복점,37.60625425,127.0750099,,편의점,
세븐일레븐 면목서일대점,37.5860835,127.0938882,,편의점,
GS25먹골보람,,,,편의점,
씨유중랑이화교제일점,37.60121172,127.0776022,,편의점,
세븐일레븐 묵동점,37.61635981,127.0782319,,편의점,
씨유중랑동부점,37.59210195,127.0756955,,편의점,
씨유중화장수점,37.59885278,127.0825857,,편의점,
지에스(GS)25용마행복,37.57959092,127.0925489,,편의점,
씨유 중랑면목점,37.58766745,127.0879162,,편의점,
씨유 신내봉실점,37.6048138,127.0990177,,편의점,
(주)코리아세븐 사가정로점,37.58055186,127.0863255,,편의점,
지에스25상봉봉우점,37.59372335,127.0904531,,편의점,
